ESNTL_ID,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,FCLTY_ROAD_NM_ADDR,LNM_ADDR
KCOWRPO23N000003418,자연_공원,온달공원,서울특별시,광진구,서울특별시 광진구 아차산로73길 15 (광장동),서울특별시 광진구 광장동 242-1
KCOWRPO23N000003466,자연_공원,샘  터,서울특별시,노원구,"서울특별시 노원구 동일로245길 162 (상계동, 은빛1단지아파트)",서울특별시 노원구 상계동 1255 은빛1단지아파트
KCOWRPO23N000003467,자연_공원,새마을,서울특별시,노원구,"서울특별시 노원구 동일로245길 56 (상계동, 북부종합사회복지관)",서울특별시 노원구 상계동 1257 북부종합사회복지관
KCOWRPO23N000003468,자연_공원,새나라,서울특별시,노원구,서울특별시 노원구 동일로179길 22 (공릉동),서울특별시 노원구 공릉동 569-21
KCOWRPO23N000003469,자연_공원,새  싹,서울특별시,노원구,"서울특별시 노원구 중계로 230 (중계동, 중계5단지주공아파트)",서울특별시 노원구 중계동 359-1 중계5단지주공아파트
KCOWRPO23N000003470,자연_공원,상록수,서울특별시,노원구,서울특별시 노원구 한글비석로25길 19 (상계동),서울특별시 노원구 상계동 389-663
KCOWRPO23N000003472,자연_공원,상계소공원3,서울특별시,노원구,서울특별시 노원구 덕릉로109다길 13 (상계동),서울특별시 노원구 상계동 101-59
KCOWRPO23N000003473,자연_공원,상계소공원2,서울특별시,노원구,"서울특별시 노원구 노원로38길 10 (상계동, 포레나노원)",서울특별시 노원구 상계동 677 포레나노원
KCOWRPO23N000003474,자연_공원,상계소공원1,서울특별시,노원구,"서울특별시 노원구 노원로38길 76 (상계동, 포레나노원)",서울특별시 노원구 상계동 680 포레나노원
KCOWRPO23N000003475,자연_공원,상  계,서울특별시,노원구,서울특별시 노원구 동일로227길 106 (상계동),서울특별시 노원구 상계동 620-1 북카페
KCOWRPO23N000003476,자연_공원,삿갓봉,서울특별시,노원구,서울특별시 노원구 한글비석로 346 (중계동),서울특별시 노원구 중계동 356 노원구어린이도서관
KCOWRPO23N000003477,자연_공원,삼  들,서울특별시,노원구,"서울특별시 노원구 동일로227길 86 (상계동, 상계주공16단지아파트)",서울특별시 노원구 상계동 624 상계주공16단지아파트
KCOWRPO23N000003478,자연_공원,인덕마을,서울특별시,노원구,"서울특별시 노원구 초안산로2라길 26 (월계동, 월계센트럴아이파크아파트)",서울특별시 노원구 월계동 951 월계센트럴아이파크아파트
KCOWRPO23N000003479,자연_공원,이  화,서울특별시,노원구,"서울특별시 노원구 한글비석로8길 42 (중계동, 주공7단지아파트)",서울특별시 노원구 중계동 363-1 주공7단지아파트
KCOWRPO23N000003480,자연_공원,은하수,서울특별시,노원구,"서울특별시 노원구 우이천로 102 (월계동, 초안아파트)",서울특별시 노원구 월계동 924 초안아파트
KCOWRPO23N000003481,자연_공원,월  계,서울특별시,노원구,"서울특별시 노원구 석계로13길 35 (월계동, 세양청마루아파트)",서울특별시 노원구 월계동 943 세양청마루아파트
KCOWRPO23N000003482,자연_공원,원  터,서울특별시,노원구,"서울특별시 노원구 동일로214길 21 (상계동, 상계주공4단지아파트)",서울특별시 노원구 상계동 751-1 상계주공4단지아파트
KCOWRPO23N000003483,자연_공원,용  화,서울특별시,노원구,서울특별시 노원구 동일로221길 32 (상계동),서울특별시 노원구 상계동 695 아이디유치원
KCOWRPO23N000003484,자연_공원,옹달샘,서울특별시,노원구,서울특별시 노원구 노원로1바길 6 (공릉동),서울특별시 노원구 공릉동 270-26 동원교회
KCOWRPO23N000003485,자연_공원,온  수,서울특별시,노원구,서울특별시 노원구 노원로 510 (상계동),서울특별시 노원구 상계동 676 상계10동우체국
KCOWRPO23N000003486,자연_공원,온  곡,서울특별시,노원구,"서울특별시 노원구 동일로 1456 (상계동, 상계주공7단지아파트)",서울특별시 노원구 상계동 692 상계주공7단지아파트
KCOWRPO23N000003487,자연_공원,영축산              <시공원>,서울특별시,노원구,서울특별시 노원구 광운로 141 (월계동),서울특별시 노원구 월계동 산108-15
KCOWRPO23N000003488,자연_공원,연천내,서울특별시,노원구,서울특별시 노원구 석계로15길 17 (월계동),서울특별시 노원구 월계동 411-32 드림선교교회
KCOWRPO23N000003489,자연_공원,연  촌,서울특별시,노원구,서울특별시 노원구 마들로3길 19 (월계동),서울특별시 노원구 월계동 322-5 만나교회
KCOWRPO23N000003490,자연_공원,연  지,서울특별시,노원구,서울특별시 노원구 월계로 325 (월계동),서울특별시 노원구 월계동 600 주공1단지복합상가
KCOWRPO23N000003491,자연_공원,엄  지,서울특별시,노원구,"서울특별시 노원구 동일로216길 47 (상계동, 상계주공5단지아파트)",서울특별시 노원구 상계동 721 상계주공5단지아파트
KCOWRPO23N000003492,자연_공원,양  지,서울특별시,노원구,서울특별시 노원구 한글비석로5길 40 (중계동),서울특별시 노원구 중계동 362-4 삼일교회
KCOWRPO23N000003493,자연_공원,앵무새,서울특별시,노원구,"서울특별시 노원구 한글비석로 91 (하계동, 하계1차청구아파트)",서울특별시 노원구 하계동 251 하계1차청구아파트
KCOWRPO23N000003494,자연_공원,안  골,서울특별시,노원구,"서울특별시 노원구 월계로45가길 94 (월계동, 월계청백4단지아파트)",서울특별시 노원구 월계동 781 월계청백4단지아파트
KCOWRPO23N000003495,자연_공원,씨  알,서울특별시,노원구,"서울특별시 노원구 동일로196길 26 (공릉동, 개나리빌라)",서울특별시 노원구 공릉동 371-2 개나리빌라
KCOWRPO23N000003496,자연_공원,신기루,서울특별시,노원구,서울특별시 노원구 동일로214길 2-2 (상계동),서울특별시 노원구 상계동 758 가로판매대
KCOWRPO23N000003497,자연_공원,송  림,서울특별시,노원구,"서울특별시 노원구 노원로 62 (공릉동, 공릉해링턴플레이스)",서울특별시 노원구 공릉동 106 공릉해링턴플레이스
KCOWRPO23N000003498,자연_공원,솔  밭,서울특별시,노원구,"서울특별시 노원구 화랑로51길 17 (공릉동, 화랑타운아파트)",서울특별시 노원구 공릉동 111 화랑타운아파트
KCOWRPO23N000003499,자연_공원,소곶네,서울특별시,노원구,서울특별시 노원구 석계로13길 6-20 (월계동),서울특별시 노원구 월계동 411-30
KCOWRPO23N000003500,자연_공원,소  망,서울특별시,노원구,"서울특별시 노원구 노해로 508 (상계동, 상계주공6단지아파트)",서울특별시 노원구 상계동 720 상계주공6단지아파트
KCOWRPO23N000003501,자연_공원,선  녀,서울특별시,노원구,"서울특별시 노원구 덕릉로 459-21 (상계동, 상계주공1단지아파트)",서울특별시 노원구 상계동 767-1 상계주공1단지아파트
KCOWRPO23N000003502,자연_공원,샛  별,서울특별시,노원구,"서울특별시 노원구 동일로250길 17 (상계동, 은빛3단지아파트)",서울특별시 노원구 상계동 1264 은빛3단지아파트
KCOWRPO23N000003503,자연_공원,샛  말,서울특별시,노원구,"서울특별시 노원구 동일로242라길 15-4 (상계동, 서울하이츠)",서울특별시 노원구 상계동 1116-58 서울하이츠
KCOWRPO23N000003989,자연_공원,금호,서울특별시,성동구,서울특별시 성동구 금호산길 5-15 (금호동3가),서울특별시 성동구 금호동3가 1266 금호3가동 노인정
KCOWRPO23N000003990,자연_공원,무학봉,서울특별시,성동구,"서울특별시 성동구 난계로 114-31 (하왕십리동, 금호 베스트빌)",서울특별시 성동구 하왕십리동 1052 금호 베스트빌
KCOWRPO23N000003991,자연_공원,달맞이,서울특별시,성동구,"서울특별시 성동구 독서당로40길 25 (옥수동, 옥수현대아파트)",서울특별시 성동구 옥수동 4 옥수현대아파트
KCOWRPO23N000003992,자연_공원,응봉,서울특별시,성동구,서울특별시 성동구 독서당로63길 85 (금호동1가),서울특별시 성동구 금호동1가 산37-1 응봉근린공원 대현산관리사무실
KCOWRPO23N000004360,자연_공원,마포어린이공원,서울특별시,마포구,서울특별시 마포구 마포대로4다길 30 (마포동),서울특별시 마포구 마포동 350-5 마포어린이공원 화장실
KCOWRPO23N000004367,자연_공원,부엉이공원,서울특별시,마포구,서울특별시 마포구 가양대로 179 (상암동),서울특별시 마포구 상암동 1735 (구)일본군관사
KCOWRPO23N000004369,자연_공원,구룡공원,서울특별시,마포구,서울특별시 마포구 월드컵북로 456 (상암동),서울특별시 마포구 상암동 1583
KCOWRPO23N000004441,자연_공원,중동소어린이공원,서울특별시,마포구,서울특별시 마포구 월드컵북로38나길 25 (중동),서울특별시 마포구 중동 36-27
KCOWRPO23N000004444,자연_공원,큰길어린이공원,서울특별시,마포구,서울특별시 마포구 월드컵북로 183 (성산동),서울특별시 마포구 성산동 200-50 큰길어린이공원
KCOWRPO23N000004449,자연_공원,다솜어린이공원,서울특별시,마포구,서울특별시 마포구 월드컵북로12길 27 (성산동),서울특별시 마포구 성산동 113-2 성산1파출소
KCOWRPO23N000004450,자연_공원,은행나무어린이공원,서울특별시,마포구,서울특별시 마포구 성미산로29길 17-3 (연남동),서울특별시 마포구 연남동 250-1 은행나무어린이공원 화장실
KCOWRPO23N000004451,자연_공원,느티나무어린이공원,서울특별시,마포구,서울특별시 마포구 연남로3길 80 (연남동),서울특별시 마포구 연남동 563-5
KCOWRPO23N000004453,자연_공원,두리어린이공원,서울특별시,마포구,서울특별시 마포구 월드컵로31길 69 (망원동),서울특별시 마포구 망원동 436-1 망원2동노인정
KCOWRPO23N000004454,자연_공원,옹달샘어린이공원,서울특별시,마포구,서울특별시 마포구 망원로4길 38 (망원동),서울특별시 마포구 망원동 408-3
KCOWRPO23N000004455,자연_공원,한마음어린이공원,서울특별시,마포구,서울특별시 마포구 월드컵로15길 53 (망원동),서울특별시 마포구 망원동 381-1 공원화장실
KCOWRPO23N000004456,자연_공원,양화어린이공원,서울특별시,마포구,서울특별시 마포구 월드컵로5길 79 (합정동),서울특별시 마포구 합정동 394-1
KCOWRPO23N000004458,자연_공원,동교어린이공원,서울특별시,마포구,서울특별시 마포구 연남로 3 (동교동),서울특별시 마포구 동교동 197-17 공중화장실
KCOWRPO23N000004459,자연_공원,윗잔다리어린이공원,서울특별시,마포구,서울특별시 마포구 양화로18안길 21 (동교동),서울특별시 마포구 동교동 168-1 마포어린이집
KCOWRPO23N000004460,자연_공원,잔다리어린이공원,서울특별시,마포구,서울특별시 마포구 동교로 95 (서교동),서울특별시 마포구 서교동 479-1
KCOWRPO23N000004461,자연_공원,서교어린이공원,서울특별시,마포구,서울특별시 마포구 양화로11길 21 (서교동),서울특별시 마포구 서교동 391-1 공중화장실
KCOWRPO23N000004462,자연_공원,와우어린이공원,서울특별시,마포구,서울특별시 마포구 독막로19길 20-13 (상수동),서울특별시 마포구 상수동 72-7 와우어린이공원 화장실
KCOWRPO23N000004466,자연_공원,삼개어린이공원,서울특별시,마포구,서울특별시 마포구 토정로37길 12 (도화동),서울특별시 마포구 도화동 555-1 삼개어린이공원관리실
KCOWRPO23N000004467,자연_공원,도화소어린이공원,서울특별시,마포구,서울특별시 마포구 토정로37길 22 (도화동),서울특별시 마포구 도화동 540
KCOWRPO23N000004468,자연_공원,복사꽃어린이공원,서울특별시,마포구,서울특별시 마포구 마포대로4길 11-1 (도화동),서울특별시 마포구 도화동 533 구두수선대30
KCOWRPO23N000004472,자연_공원,용강소공원,서울특별시,마포구,서울특별시 마포구 독막로40길 18 (대흥동),서울특별시 마포구 대흥동 507
KCOWRPO23N000004473,자연_공원,용강나루소공원,서울특별시,마포구,서울특별시 마포구 독막로40길 22-4 (대흥동),서울특별시 마포구 대흥동 506-1
KCOWRPO23N000004507,자연_공원,홍익문화공원,서울특별시,마포구,서울특별시 마포구 와우산로21길 19-3 (서교동),서울특별시 마포구 서교동 359 홍익공원공중화장실
KCOWRPO23N000005310,자연_공원,돌이음,서울특별시,성북구,"서울특별시 성북구 돌곶이로8길 22 (석관동, 래미안아트리치)",서울특별시 성북구 석관동 410 래미안아트리치
